0.000	41.069	0.091
0.805	41.128	0.092
1.609	41.186	0.092
2.414	41.240	0.093
3.218	41.285	0.093
4.023	41.322	0.093
4.827	41.352	0.093
5.632	41.376	0.093
6.436	41.395	0.093
7.241	41.411	0.093
8.045	41.424	0.093
8.850	41.435	0.093
9.654	41.442	0.093
10.459	41.444	0.093
11.263	41.441	0.093
12.068	41.434	0.093
12.873	41.424	0.094
13.677	41.410	0.094
14.482	41.394	0.094
15.286	41.376	0.094
16.091	41.357	0.095
16.895	41.336	0.095
17.700	41.315	0.096
18.504	41.293	0.096
19.309	41.271	0.097
20.113	41.249	0.098
20.918	41.228	0.099
21.722	41.207	0.100
22.527	41.187	0.101
23.332	41.166	0.102
24.136	41.146	0.104
24.941	41.126	0.105
25.745	41.106	0.106
26.550	41.086	0.108
27.354	41.066	0.109
28.159	41.046	0.111
28.963	41.026	0.112
29.768	41.006	0.114
30.572	40.986	0.115
31.377	40.965	0.117
32.181	40.945	0.118
32.986	40.924	0.120
33.790	40.903	0.121
34.595	40.882	0.123
35.400	40.861	0.124
36.204	40.840	0.126
37.009	40.818	0.127
37.813	40.796	0.129
38.618	40.774	0.130
39.422	40.752	0.132
40.227	40.729	0.133
41.031	40.706	0.135
41.836	40.683	0.136
42.640	40.660	0.137
43.445	40.636	0.139
44.249	40.612	0.140
45.054	40.587	0.142
45.859	40.563	0.143
46.663	40.539	0.144
47.468	40.515	0.146
48.272	40.493	0.147
49.077	40.473	0.148
49.881	40.455	0.149
50.686	40.439	0.150
51.490	40.427	0.151
52.295	40.418	0.152
53.099	40.412	0.153
53.904	40.409	0.154
54.708	40.409	0.154
55.513	40.410	0.155
56.317	40.414	0.155
57.122	40.419	0.156
57.927	40.425	0.156
58.731	40.431	0.156
59.536	40.438	0.156
60.340	40.445	0.157
61.145	40.451	0.157
61.949	40.456	0.157
62.754	40.460	0.157
63.558	40.463	0.157
64.363	40.464	0.157
65.167	40.462	0.157
65.972	40.458	0.157
66.776	40.452	0.157
67.581	40.443	0.157
68.386	40.432	0.157
69.190	40.420	0.157
69.995	40.408	0.157
70.799	40.396	0.157
71.604	40.384	0.157
72.408	40.373	0.157
73.213	40.362	0.157
74.017	40.351	0.157
74.822	40.342	0.156
75.626	40.333	0.156
76.431	40.325	0.156
77.235	40.318	0.155
78.040	40.312	0.155
78.844	40.307	0.154
79.649	40.303	0.154
